project_id,user_story,target,pbi_type,hu_q_score,defect_reasoning,is_atomic,pbi_type_encoded,Real_SP,Pred_SP,Abs_Error,Complexity,Pred_FIB,Level_Distance
7071551,"Scoped labels: scoped text needs visible underline on hover - ## Problem The scoped text portion of the label doesn’t have a visible underline when text is reversed (white) on the left, but should, for interactive states. ![CleanShot_2020-12-23_at_09.52.35](/uploads/650be2a85843012c094af0981e2dbfb4/CleanShot_2020-12-23_at_09.52.35.gif) ## Solution ![Screen_Shot_2021-04-19_at_12.09.44_PM](/uploads/8e8518ec1ad3a715298157686bc89aff/Screen_Shot_2021-04-19_at_12.09.44_PM.png) Figma: https://www.figma.com/file/qEddyqCrI7kPSBjGmwkZzQ/Component-library?node-id=1531%3A2",1,Bug,4.0,"El PBI describe un defecto visual en el comportamiento de los labels al interactuar con ellos. La descripción es clara y proporciona ejemplos visuales, pero podría beneficiarse de una mayor especificación sobre el impacto en la experiencia del usuario.",,0,1,1.8698470174453454,0.8698470174453454,Pequeña (1-3 SP),2,1
10171270,(feat): Pro e2e tests (usability) - Is this a bug? Make sure to use the Bug template above and be as detailed in your report as possible.,3,Spike,3.0,"El PBI se refiere a la creación de pruebas end-to-end (e2e) para evaluar la usabilidad, lo que implica una investigación o prueba de concepto sobre cómo implementar estas pruebas. Sin embargo, no se especifica claramente el objetivo de las pruebas, los criterios de éxito o el contexto en el que se aplicarán, lo que genera ambigüedad. Requiere refinamiento para definir mejor el alcance y los resultados esperados.",,1,3,6.573136729208298,3.573136729208298,Pequeña (1-3 SP),8,2
10171263,"(feature) Prune entities denied by permissions from from the api responses. - When a user marks a channel closed, the feeds need to return their entities through the Permissions object Any entity that does not have the View permission must be removed. The ACL permissions check must also make sure the individual channels are blocked",8,Technical Task,4.0,"El PBI describe un trabajo técnico relacionado con la gestión de permisos en las respuestas de la API. Es claro en su objetivo y proporciona un contexto sobre cómo se deben manejar las entidades según los permisos. Sin embargo, podría beneficiarse de una mayor claridad en los detalles de implementación y en la mitigación de riesgos asociados a la modificación de la lógica de permisos.",,2,8,4.305254410196106,3.694745589803894,Mediana (5-8 SP),5,1
278964,"Update checkbox styles in ""Group"" -> ""Settings"" -> ""General"" -> ""Permissions, LFS, 2FA"" - Follow-up to https://gitlab.com/gitlab-org/gitlab/-/merge_requests/57878 Once https://gitlab.com/gitlab-org/gitlab/-/merge_requests/58958 is merged update the checkbox styles in ""Group"" -> ""Settings"" -> ""General"" -> ""Permissions, LFS, 2FA"" to the new [GitLab UI checkbox styles](https://gitlab-org.gitlab.io/gitlab-ui/?path=/story/base-form-form-checkbox--default).",1,Technical Task,4.0,"La tarea es clara y específica, enfocándose en la actualización de estilos de checkbox en una sección particular de la interfaz. Sin embargo, aunque se menciona un seguimiento a merge requests, no se detalla el impacto visual esperado ni se abordan posibles riesgos de implementación, lo que podría requerir un refinamiento adicional.",,2,1,1.5620050287007483,0.5620050287007483,Pequeña (1-3 SP),2,1
278964,"Remove usage_data_i_source_code_code_intelligence feature flag - This is a flag that is used only for tracking purposes, and should be removed. Unfortunately, the current implementation of `Gitlab::Utils::UsageData#track_usage_event` _requires_ a feature flag to exist in perpetuity. This is being worked on in https://gitlab.com/gitlab-org/gitlab/-/merge_requests/48469, but until that launches, we're either blocked on removing the feature flag, **or** we need to modify the way we track this, and instead of `Gitlab::Utils::UsageData#track_usage_event` use a wrapped counter method (as we do in `Gitlab::UsageDataCounters::MergeRequestActivityUniqueCounter`)",1,Technical Task,3.0,"El PBI describe la eliminación de un feature flag, lo que implica un trabajo técnico. Sin embargo, carece de detalles sobre el impacto en el sistema y no proporciona un contexto claro sobre cómo se mitigarán los riesgos asociados a la modificación del método de seguimiento. Requiere refinamiento para ser completamente comprensible y estimable.",,2,1,1.9575668014105316,0.9575668014105316,Pequeña (1-3 SP),2,1
10171280,"Re-Login not working on Android - <!--- Please read this! Before opening a new issue, make sure to search for keywords in the issues filtered by the ""T - Bug"" label and verify the issue you're about to submit isn't a duplicate. ---> ### Summary (Summarize the bug encountered concisely) ### Steps to reproduce try to login back once the auth token expired. ### Platform information Android, possible iOS ### What is the current *bug* behavior? When re-login, the bottom sheet modal is popping up again. ### What is the expected *correct* behavior? When re-login, the modal should stay hidden. ### Relevant logs and/or screenshots ![video_2022-12-02_10-18-38](/uploads/a78343c2a0057081d09a1ec3ee47c37f/video_2022-12-02_10-18-38.mp4) ### Possible fixes (If you can, link to the line of code that might be responsible for the problem)",3,Bug,4.0,"El PBI describe un defecto específico en el comportamiento de re-login en Android, con pasos claros para reproducirlo y un comportamiento esperado definido. Sin embargo, podría beneficiarse de más contexto sobre el impacto del bug y la severidad del problema.",,0,3,2.3351946481375436,0.6648053518624564,Pequeña (1-3 SP),2,1
278964,"Backend/Quality: Create system tests for manually running new pipelines with custom variables - ### Problem to solve In a recent incident, manually run pipelines were not setting the custom variables correctly. This was a regression caused by a change in the code base but it was not caught by any system tests and subsequently made it to production. This change was introduced behind a feature flag so it may be that the tests are there, they are just testing with that flag turned off and won't catch the regression. ### Proposal We need a system test that triggers a manual pipeline with custom variables and checks the output to make sure they're being passed through correctly. If this test alrerady exists, it needs to be modified so it checks the outcome with the feature flag toggled both off and on. ### Further details <!-- Include use cases, benefits, goals, or any other details that will help us understand the problem better. --> ### Links / references https://gitlab.com/gitlab-org/verify-stage/-/issues/35",1,Technical Task,4.0,"El PBI describe claramente la necesidad de crear o modificar pruebas de sistema para abordar un problema de regresión. Es específico en cuanto a los requisitos y el contexto del problema, aunque podría beneficiarse de más detalles sobre los casos de uso y los beneficios esperados. No hay ambigüedad significativa y es estimable, pero la falta de información adicional sobre el impacto podría considerarse una omisión trivial.",,2,1,2.252344845147371,1.252344845147371,Pequeña (1-3 SP),2,1
278964,"Refresh packages_size on project_statistics table - ### Problem to solve The GitLab Package Registry allows users to build, publish and share packages across a variety of formats. Packages can be built and pushed to the users registry using the command line or their pipelines. In order to provide visibility into how storage is being used in a given project, we provide a dashboard which displays storage usage for each package manager format. However, packages deleted before #12583 are not reflected in `ProjectStatistics#packages_size`. ### Intended users * [Sidney (Systems Administrator)](https://about.gitlab.com/handbook/marketing/product-marketing/roles-personas/#sidney-systems-administrator) ### Proposal - Write a background migration that refreshes this table. ### Further details #### Implementation details - We already have a similar migration in [db/post_migrate/20190418132125_populate_project_statistics_packages_size.rb](https://gitlab.com/gitlab-org/gitlab-ce/blob/v12.2.0/db/post_migrate/20190418132125_populate_project_statistics_packages_size.rb), but it needs a new on SQL on [line 32](https://gitlab.com/gitlab-org/gitlab-ce/blob/v12.2.0/db/post_migrate/20190418132125_populate_project_statistics_packages_size.rb#L32) and in the corresponding `down` method. ```ruby # on line 32 and 39 storage_size = Arel.sql('(repository_size + lfs_objects_size + build_artifacts_size + packages_size + COALESCE(wiki_size, 0))') ```",2,Technical Task,4.0,"El PBI describe una tarea técnica clara que implica la creación de una migración de fondo para actualizar la tabla de estadísticas del proyecto. Aunque es comprensible y tiene un contexto técnico adecuado, podría beneficiarse de una mayor claridad en los pasos de implementación y en la mitigación de riesgos asociados a la migración.",,2,2,1.78299342204268,0.21700657795732003,Pequeña (1-3 SP),2,0
21149814,BE: set up monitoring for presets BE - Grafana dashboard (including alerts) for presets BE Should detect errors and issues of functionality of presets BE The current Presets dashboard is here: https://gitlab.com/KNMI/geoweb/monitoring/-/blob/master/grafana/PresetsDashboard.json,3,Technical Task,4.0,"El PBI describe claramente la tarea de configurar un monitoreo para el backend de presets utilizando Grafana, lo que implica un trabajo técnico sin impacto visual inmediato. Los criterios son claros y estimables, aunque podría beneficiarse de más detalles sobre la implementación específica de las alertas.",,2,3,2.54228988171803,0.45771011828197006,Pequeña (1-3 SP),3,0
278964,"Update Image filter dropdown to use new shared component - Update the Image filter dropdown to use the new shared component created in this issue > https://gitlab.com/gitlab-org/gitlab/-/issues/376324 **Implementation thoughts:** Since this refactor is behind a FF, it might be easier to create a new `image_filter.vue` component (instead of modifying the existing component with conditional statements) and deprecate the old one. Once we roll out the feature, we can simply delete the old deprecated version.",2,Technical Task,4.0,"El PBI describe un trabajo de refactorización que implica la actualización de un componente existente, lo que no tiene un impacto visual inmediato para el usuario final. La descripción es clara y proporciona un contexto sobre la implementación, aunque podría beneficiarse de detalles adicionales sobre la mitigación de riesgos y el proceso de deprecación.",,2,2,1.9580652862505639,0.04193471374943614,Pequeña (1-3 SP),2,0
21149814,"FE: BUG: Animation does not immediately start when using a preset - # Description: Currently the SatComp preset does not immediately start the animation loop. The animation starts after 1 minute. It seems it has to wait for an service update. These updates are done every minute. # Solution: Make sure the Preset system where an animation is defined immediately starts the animation # To Test: Check with SatComp preset, it should directly start animating",3,Bug,4.0,"El PBI describe un defecto específico relacionado con el inicio tardío de una animación, lo que afecta la experiencia del usuario. La descripción es clara y proporciona un contexto sobre el problema y la solución esperada. Sin embargo, podría beneficiarse de más detalles sobre el impacto en el usuario final y la frecuencia de uso del preset.",,0,3,2.3916897498659884,0.6083102501340116,Pequeña (1-3 SP),2,1
4456656,"Introduce option to put selected items at top of dropdown - ## Problem to solve Without a dropdown pattern that shows the selected items at the top, I can't see what those selections are without a lot of scrolling in the dropdown. The truncation in the button suggests that there are more items, but how do I know what these are? Example from https://gitlab.com/gitlab-org/gitlab/-/issues/345430/designs/Runner_tag_field_states.png#note_1074738137: <img src=""/uploads/411cf209d509257ec56bdc8b8214ee2a/Screen_Shot_2022-08-23_at_2.08.30_PM.png"" width=""40%""> I'd have to scroll down through potentially hundreds of items to see what the `+2 more` refers to (and/or to unselect them). Sometimes the dropdown doesn't even show the complete list, which makes it impossible to find it unless I know what I'm looking for and can use the search to find it (and unselect it, for example). ## Proposal | 5 items | 6+ items creates a scrollable area | | ------ | ------ | | ![image](/uploads/a0519c2f232eda7f84a57b3205f35b41/image.png) | ![image](/uploads/6a4c06a5df719deb4aa02635991d0dac/image.png) | In order to prevent the selection from moving around within the input, which could be a frustrating and disorienting experience, the selection should move _after_ the dropdown is closed so it's shown when it's re-opened. This is different than how it currently works in the Assignees dropdown. Example: ![Screen_Shot_2022-08-23_at_3.21.20_PM](/uploads/3d4f5b7fc9b869fa682dc694f9b5bad5/Screen_Shot_2022-08-23_at_3.21.20_PM.png) As far as I can tell, this type of dropdown isn't available in [Pajamas](https://design.gitlab.com/components/dropdown-listbox), [gitlab-ui](https://gitlab-org.gitlab.io/gitlab-ui/?path=/story/base-dropdown--default), or the Figma library as a variant (only as an [instance](https://www.figma.com/file/qEddyqCrI7kPSBjGmwkZzQ/%F0%9F%93%99-Component-library?node-id=12053%3A6)).",5,User Story,3.0,"El PBI describe un problema claro y propone una solución, pero carece de detalles sobre la implementación y el impacto en el usuario. Aunque se entiende el contexto, no se abordan completamente los riesgos o flujos alternativos, lo que sugiere que necesita refinamiento.",,3,5,2.3106942818048033,2.6893057181951967,Mediana (5-8 SP),2,2
21149814,FE: shared use ThemeWrapper - use the `ThemeWrapper` in shared in prepare for MUI5,2,Technical Task,4.0,"El PBI describe una tarea técnica clara relacionada con la infraestructura y la preparación para una nueva versión de MUI. Aunque es comprensible y tiene un objetivo definido, podría beneficiarse de más detalles sobre el impacto esperado y los pasos específicos a seguir para su implementación.",,2,2,2.1060778808287344,0.10607788082873437,Pequeña (1-3 SP),2,0
278964,`Mutations::Vulnerabilities::Create` doesn't persist solution field - ### Why are we doing this work When [testing](https://gitlab.com/gitlab-org/gitlab/-/issues/338694#note_703228118) manual Vulnerability creation via our GraphQL API it came to our attention that the `solution` field is not shown in the resulting Vulnerability details. Closer investigation shown that the field is not persisted in the database ### Implementation plan * [x] ~backend Write a spec to test manual Vulnerability creation with `solution` field filled in * [x] ~backend Adjust `Mutations::Vulnerabilities::Create` and `Vulnerabilites::ManuallyCreateService` to persist `solution` field if given,1,Bug,4.0,"El PBI describe un defecto en la funcionalidad de creación de vulnerabilidades, donde el campo 'solution' no se persiste. La razón del trabajo está claramente definida y se proporciona un plan de implementación específico. Sin embargo, podría beneficiarse de una mayor claridad en los criterios de aceptación y el impacto esperado en el sistema.",,0,1,1.7070281919731147,0.7070281919731147,Pequeña (1-3 SP),2,1
21149814,"FE: TAF: Cloudcoverage in groups when CB or TCU present. - :drum: A group with CB or TCU is allowed at the end or between changegroups. This group with CB or TCU can have any cloud coverage type (ov, sct, bkn, few). Details in https://gitlab.com/opengeoweb/geoweb-assets/-/issues/1635",5,User Story,3.0,"El PBI describe una funcionalidad que permite la agrupación de elementos con ciertas condiciones de cobertura de nubes, lo que entrega valor a los usuarios finales. Sin embargo, carece de detalles sobre el impacto esperado y no aborda completamente los flujos alternativos o riesgos asociados, lo que sugiere que necesita refinamiento.",,3,5,3.215322139743084,1.7846778602569162,Mediana (5-8 SP),3,1
10171270,(chore): Campaigns fetch replacement endpoint should be behind a feature flag - Is this a bug? Make sure to use the Bug template above and be as detailed in your report as possible.,2,Technical Task,4.0,"El PBI describe la necesidad de implementar un endpoint de reemplazo para la obtención de campañas detrás de un feature flag, lo que indica un trabajo técnico necesario para la infraestructura del sistema. Aunque no se trata de un bug, ya que no se menciona un defecto o comportamiento anómalo, el objetivo es claro y estimable. Sin embargo, podría beneficiarse de más contexto sobre el impacto esperado y los riesgos asociados a la implementación.",,2,2,3.4675350147872677,1.4675350147872677,Pequeña (1-3 SP),3,1
10171270,"Present video requirements where necessary in the composer - The composer should alert the user if the video duration is too long, or the total file size is too high. More details provided below. ### Max duration 20 mins (in reality 21 mins) for non Minds+ / Minds Pro users 90 mins (in reality 95 mins) for Minds+ / Minds Pro users ### Max resolution There is no limit on the video resolution. ### Max file size The max files size for all users is 4GB ### Designs * File size > 4GB - https://www.sketch.com/s/5b1a59db-a4d8-4228-a363-17f6120c38db/a/ZOn3O1x * Duration too long (Minds+ & Pro) - https://www.sketch.com/s/5b1a59db-a4d8-4228-a363-17f6120c38db/a/JnJYnZG * Duration too long (Other users) - https://www.sketch.com/s/5b1a59db-a4d8-4228-a363-17f6120c38db/a/zxKgxmo * Duration and file size too great - https://www.sketch.com/s/5b1a59db-a4d8-4228-a363-17f6120c38db/a/bgaDWLz * Mobile responsive example - https://www.sketch.com/s/5b1a59db-a4d8-4228-a363-17f6120c38db/a/rbrKlgE ### Notes * Clicking continue will simply close the message, and display the composer as normal * Any non video MIME types will not be selectable when choosing a file to upload. ##### Original description Users want more information on what file formats would be best uploaded, to minimise effects on quality and have a quick transcoding time (presuming if you upload a 720p MP4 it skips the transcoding). https://www.minds.com/media/1030663368974184448",1,User Story,4.0,"El PBI describe claramente los requisitos de video y las restricciones para los usuarios, lo que proporciona valor directo al usuario final. Sin embargo, aunque los criterios son claros, hay omisiones triviales en la descripción de cómo se implementarán las alertas y la interacción del usuario con el sistema, lo que podría requerir un refinamiento adicional.",,3,1,4.830248894568446,3.830248894568446,Pequeña (1-3 SP),5,3
10171270,"Updates to ban email - 1) Make Content Policy a hyperlink to https://minds.com/content-policy 2) Add specific reason they were banned. Update text to read: ""Unfortunately, your channel has been banned for violating our Content Policy. The specific reason is (insert reason)."" 3) Remove section about downloading the mobile app because they were banned ![Screen_Shot_2020-07-29_at_1.30.05_PM](/uploads/82c0df9adc70077351f83e1e4a96dbd8/Screen_Shot_2020-07-29_at_1.30.05_PM.png)",1,User Story,4.0,"El PBI describe claramente los cambios que se deben realizar en la notificación de baneo, lo que proporciona valor directo al usuario afectado. Sin embargo, aunque los requisitos son claros, podría beneficiarse de una mayor especificación sobre el formato del 'insert reason' y el contexto de uso, lo que lo hace un poco menos que perfecto.",,3,1,2.282846460185658,1.2828464601856582,Pequeña (1-3 SP),2,1
10171270,Reflect mobile discovery tabs on web - - [ ] Boosts (feed) - [ ] Split `your tags` and `trending` into new pages - [ ] Fix e2e tests,1,Technical Task,3.0,"El PBI es comprensible y aborda tareas técnicas específicas, pero carece de contexto sobre el impacto esperado de los cambios y no detalla cómo se mitigarán los riesgos asociados. Requiere refinamiento para ser más claro y estimable.",,2,1,4.522709254587902,3.5227092545879017,Pequeña (1-3 SP),5,3
10171280,Error: database or disk is full (code 13) - Warn the user and do not log to sentry. Maybe give a clear cache option Sentry Issue: [MOBILE-471](https://sentry.io/organizations/minds-inc/issues/2147210727/?referrer=gitlab_integration) ``` Error: database or disk is full (code 13) ################################################################# Error Code : 13 (SQLITE_FULL) Caused By : No available space in disk. (database or disk is full (code 13)) #########################################... at map (native) at apply (native) ... (5 additional frame(s) were not displayed) ```,2,Bug,4.0,"El PBI describe un error específico relacionado con la falta de espacio en disco, lo que afecta la funcionalidad de la aplicación. Se proporciona un código de error y un enlace a un problema en Sentry, lo que ayuda a entender el contexto. Sin embargo, la solución propuesta (advertir al usuario y ofrecer una opción de limpiar caché) podría beneficiarse de más detalles sobre la implementación y el impacto esperado.",,0,2,5.306330849683224,3.306330849683224,Pequeña (1-3 SP),5,2
10171280,"Fully implement flow static analysis for react native - Now that flow has better support for Typescript, we need to update our mobile-native configuration to do static analysis at the CI level and catch any type errors / null - [X] Upgrade our type script typing and make sure we've got our stack up to date. - [X] Make the app compile with type script - [X] Add static analysis checking to the CI flow - [X] Make sure the app builds and deploys - [ ] Roll out complete type checking so we can catch all the errors - [ ] Enable Prettier at the CI level",34,Technical Task,4.0,"El PBI describe tareas técnicas específicas relacionadas con la implementación de análisis estático en un flujo de CI para una aplicación React Native. Aunque es claro y estimable, hay omisiones triviales en la descripción de los pasos finales y el impacto esperado de la implementación completa.",,2,34,6.966226727144801,27.0337732728552,Épica/Compleja (13+ SP),8,3
21149814,"FE: publish icons lib to npm - Since all packages now depend on the icons lib, the icons also needs to be published to npm. Add a job for this in the `.gitlab-ci.yml` file (see the other publish jobs for an example). Make sure to also publish the icons:docs",1,Technical Task,4.0,"El PBI describe claramente la tarea de publicar una biblioteca de íconos en npm, lo que es un trabajo técnico necesario para la infraestructura del proyecto. La instrucción de agregar un trabajo en el archivo `.gitlab-ci.yml` es específica y se refiere a un contexto técnico. Sin embargo, podría beneficiarse de más detalles sobre el impacto esperado o la validación de que la publicación se realice correctamente, lo que lo hace un poco menos que perfecto.",,2,1,2.5066868695819506,1.5066868695819506,Pequeña (1-3 SP),3,2
278964,Standardize Unicorn log timestamp format - Original Epic: https://gitlab.com/groups/gitlab-org/-/epics/2575 The timestamp format in `unicorn_stderr.log` needs to be in UTC and ISO 8601.3 format.in GitLab was updated in We want to make the same updates in the following places: - [x] [Gitlab](https://gitlab.com/gitlab-org/gitlab/-/merge_requests/24612) - [ ] [Omnibus](https://gitlab.com/gitlab-org/omnibus-gitlab/blob/e72f6ca39edb7717919e97b11e8741bc441501bc/files/gitlab-cookbooks/gitlab/templates/default/unicorn.rb.erb) - [ ] [CNG](https://gitlab.com/gitlab-org/build/CNG/-/blob/master/gitlab-unicorn/unicorn.rb) - [ ] [Fluentd (MR approved)](https://gitlab.com/gitlab-cookbooks/gitlab_fluentd/-/merge_requests/108) - can be merged only after all the other updates are made above,2,Technical Task,4.0,"El PBI describe una tarea técnica clara y específica relacionada con la estandarización de un formato de timestamp en logs, lo que tiene un impacto en la infraestructura y la consistencia de los registros. Aunque se mencionan múltiples ubicaciones para aplicar el cambio, la descripción es comprensible y se puede estimar, aunque podría beneficiarse de un contexto adicional sobre el impacto en el sistema.",,2,2,2.8153280459792804,0.8153280459792804,Pequeña (1-3 SP),3,1
10171280,(Bug): group conversation reply notif crashes app - ![Screenshot_20190309-132704_Minds](/uploads/106e151181152887f9a88cb8f50575a6/Screenshot_20190309-132704_Minds.jpg) Latest. Android,2,Bug,5.0,El PBI describe un defecto específico que causa un fallo en la aplicación al responder a notificaciones de conversación grupal. La descripción es clara y proporciona un contexto suficiente para que el equipo de desarrollo entienda el problema y lo aborde. No hay ambigüedad y se puede estimar y priorizar adecuadamente para su resolución.,,0,2,1.777971324412475,0.22202867558752493,Pequeña (1-3 SP),2,0
10171270,"(feat): Style modals (See more list, entity view) elements (bg, close button) to match Pro theme -",3,Technical Task,4.0,"La tarea es clara y específica en cuanto a lo que se necesita hacer (estilizar elementos de modales), pero no proporciona detalles sobre cómo se medirá el éxito o si hay consideraciones de compatibilidad. Aún así, es estimable y comprensible, lo que justifica una buena calificación.",,2,3,5.413655528308615,2.413655528308615,Pequeña (1-3 SP),5,1
10171280,"Add joined date to about tab - <!--- Please read this! Before opening a new issue, make sure to search for keywords in the issues filtered by the ""T - Bug"" label and verify the issue you're about to submit isn't a duplicate. ---> ### Summary (Summarize the bug encountered concisely) ### Steps to reproduce (How one can reproduce the issue - this is very important) ### Platform information (Browser, device, system stats, screen size) ### What is the current *bug* behavior? (What actually happens) ### What is the expected *correct* behavior? (What you should see instead) ### Relevant logs and/or screenshots (Paste any relevant logs - please use code blocks (```) to format console output, logs, and code as it's very hard to read otherwise.) ### Possible fixes (If you can, link to the line of code that might be responsible for the problem)",1,Bug,2.0,"El PBI presenta una ambigüedad severa, ya que no se especifica claramente el comportamiento actual ni el comportamiento esperado. Aunque se menciona que se trata de un bug, la falta de detalles concretos sobre cómo reproducir el problema y el impacto esperado hace que sea difícil de estimar y entender. Requiere refinamiento significativo.",,0,1,1.733452962794735,0.733452962794735,Pequeña (1-3 SP),2,1
278964,"Optimise Notes::CopyService SQL queries - #### Problem `Notes::CopyService` does not perform well when called from `Issues::MoveService` and `DesignManagement::CopyDesignCollection::CopyService`. See https://gitlab.com/gitlab-org/gitlab/-/merge_requests/41714#note_419395864 for a description of the problem. #### Proposal Looks for ways to reduce the number of SQL queries. Also see this comment from `@alexkalderimis`: https://gitlab.com/gitlab-org/gitlab/-/merge_requests/44662#note_426534106 as something to perhaps explore. ### Backlog Refinement Notes the aim is to improve performance rather than eliminate all problems (`Notes::CopyService` has been in the wild for a while now, refactored from code that was essentially the same, so any issues are not new) and we could focus on the low-hanging fruit. If we discover more complicated problems (that are important to address) we could generate issues for them. Looking at the queries in https://gitlab.com/gitlab-org/gitlab/-/merge_requests/41714#note_419395864 it does seem like some of it is N+1 queries, so I agree with Luke to focus on that in this issue.",2,Technical Task,4.0,"El PBI se centra en la optimización de consultas SQL, lo que es un trabajo técnico sin impacto visual inmediato. La descripción es clara y proporciona contexto sobre el problema de rendimiento, aunque podría beneficiarse de una mayor especificación sobre los criterios de éxito y los pasos a seguir para la implementación.",,2,2,1.8133538003780558,0.18664619962194418,Pequeña (1-3 SP),2,0
21149814,"FE: Volcanic Ash Cloud fields missing on published and cancelled Sigmet in React 18 - On React 18 the Volcanic Ash Cloud fields are not shown, see images below which fields. To reproduce: - create a Volcanic Ash cloud sigmet with Volcano name and coordinates filled and publish it - open it from the list - expected: the Volcano name and coordinates are visible - actual: Volcano name and coordinates are missing - Cancel it and choose a FIR that it's moving to - open the Cancels sigmet - expected: text `Volcanic Cloud is moving in the direction of:` is visible - actual: the text is missing - open the Cancelled sigmet - expected: the Volcano name and coordinates are visible - actual: Volcano name and coordinates are missing They are saved correctly but not getting displayed. ![image](/uploads/3583262058402eca8ac7e3e172fb6198/image.png) ![image](/uploads/43bbece583125f6661810fbf86d6eccb/image.png)",3,Bug,4.0,"El PBI describe un defecto claro en la visualización de campos en la interfaz de usuario, con pasos de reproducción y resultados esperados y actuales. Aunque es comprensible, podría beneficiarse de una mayor claridad en la descripción de los impactos en el usuario final.",,0,3,2.3378904385971118,0.6621095614028882,Pequeña (1-3 SP),2,1
10171280,"User cannot edit video posts - <!--- Please read this! Before opening a new issue, make sure to search for keywords in the issues filtered by the ""T - Bug"" label and verify the issue you're about to submit isn't a duplicate. ---> ### Summary https://www.minds.com/newsfeed/1156896184938979328 User douwmerrick reports that they cannot edit videos using the mobile app. ### Steps to reproduce 1. Post a video (or pick an existing one) 2. Try to edit it. Note, the test video has title and description filled out. Might be unneccesary but mentioning anyway. ### Platform information v4.4.2 ### What is the current *bug* behavior? Error screen showen when hitting edit ### What is the expected *correct* behavior? Should be able to edit ### Relevant logs and/or screenshots (Paste any relevant logs - please use code blocks (```) to format console output, logs, and code as it's very hard to read otherwise.) ### Possible fixes (If you can, link to the line of code that might be responsible for the problem)",2,Bug,4.0,"El PBI describe un defecto claro y específico que afecta a la funcionalidad de edición de videos en la aplicación móvil. Los pasos para reproducir el error son claros, y se proporciona información sobre el comportamiento actual y el comportamiento esperado. Sin embargo, podría beneficiarse de más contexto sobre el impacto del error y la urgencia de la solución.",,0,2,2.318498930761258,0.3184989307612578,Pequeña (1-3 SP),2,0
10171280,Deeplinking very unreliable - Tap on minds links from minds chat and half the time it only opens the newsfeed,2,Bug,4.0,"El PBI describe un comportamiento anómalo donde los enlaces de deeplinking no funcionan como se espera, lo que afecta la experiencia del usuario. Es claro y específico en cuanto al problema, pero podría beneficiarse de más contexto sobre la frecuencia del problema y los pasos para reproducirlo.",,0,2,3.4274761617657314,1.4274761617657314,Pequeña (1-3 SP),3,1
278964,"Users can set a new start date for automated iterations - This issue will track the following tasks from the parent epic https://gitlab.com/groups/gitlab-org/-/epics/8328. * The day of the week iterations start can be changed at any point in time. * The duration of the iterations within a cadence can be changed at any point in time. * The number of future iterations within a cadence can be changed at any point in time. * When updating any of the cadence settings, future iterations are gracefully updated to reflect the new settings.",5,User Story,4.0,"La historia de usuario describe claramente la funcionalidad que permite a los usuarios establecer una nueva fecha de inicio para las iteraciones automatizadas, lo que entrega valor directo. Sin embargo, aunque los criterios de aceptación son claros, podría beneficiarse de una mayor especificación sobre el impacto en el sistema y la experiencia del usuario.",,3,5,3.468291185427433,1.5317088145725668,Mediana (5-8 SP),3,1
10171270,"Add a new blog composer style window - - [ ] Reuse the new compose modal and as much CSS (tabs, windows, buttons) as we can - [ ] When clicking the ""Create Blog"" button, the editor should open up in a new modal window - [ ] Editing a blog should be set in a new modal window - [ ] All the existing blog widgets (NSFW, Monetize, Hashtags, Schedule, License) should update the blog - [ ] Blogs should work in the existing modal pager and clicking them on the activity feeds should open the modal pager. Test this thoroughly, but if there's more work to be done, we'll create a separate card - [ ] E2E tests - [ ] Unit tests MR https://gitlab.com/minds/front/-/merge_requests/899",21,Technical Task,3.0,"El PBI describe una serie de tareas técnicas relacionadas con la implementación de un nuevo estilo de ventana para un compositor de blogs. Aunque es comprensible, carece de un contexto claro sobre el impacto en el usuario final y no define completamente los flujos de trabajo o la mitigación de riesgos. Requiere refinamiento para ser más claro y específico.",,2,21,8.033205395453887,12.966794604546113,Épica/Compleja (13+ SP),8,2
10171280,Change the layout of the post options pop up and remove the always visible header - https://design.minds.com/hosted/mobile/michael/mobile%231687-composer/#artboard7,2,User Story,4.0,"El PBI describe un cambio en la interfaz de usuario que afecta directamente la experiencia del usuario final al modificar el diseño de un componente visible. Aunque es claro y estimable, podría beneficiarse de más contexto sobre el impacto en la usabilidad y la razón detrás de los cambios propuestos.",,3,2,2.737769887589175,0.7377698875891752,Pequeña (1-3 SP),3,1
